frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
187,11,2,2,0,0,15,0.7333333333333333
188,14,2,2,0,0,18,0.7777777777777778
189,12,2,2,0,0,16,0.75
190,13,2,2,0,0,17,0.7647058823529411
191,12,2,2,0,0,16,0.75
192,12,2,2,0,0,16,0.75
193,12,2,2,0,0,16,0.75
194,11,2,2,0,0,15,0.7333333333333333
195,12,2,2,0,0,16,0.75
196,12,2,2,0,0,16,0.75
197,11,2,2,0,0,15,0.7333333333333333
198,13,3,2,0,0,18,0.7222222222222222
199,13,1,3,0,0,17,0.7647058823529411
200,12,3,2,0,0,17,0.7058823529411765
201,12,2,2,0,0,16,0.75
202,12,2,3,0,0,17,0.7058823529411765
203,12,2,2,0,0,16,0.75
204,11,2,2,0,0,15,0.7333333333333333
205,12,2,2,0,0,16,0.75
206,12,2,2,0,0,16,0.75
207,11,2,3,0,0,16,0.6875
208,12,2,2,0,0,16,0.75
209,12,1,2,0,0,15,0.8
210,10,2,2,0,0,14,0.7142857142857143
211,10,3,2,0,0,15,0.6666666666666666
212,9,3,2,0,0,14,0.6428571428571429
213,9,2,3,0,0,14,0.6428571428571429
214,13,3,2,0,0,18,0.7222222222222222
215,10,3,2,0,0,15,0.6666666666666666
216,13,2,2,0,0,17,0.7647058823529411
217,11,2,2,0,0,15,0.7333333333333333
218,10,3,2,0,0,15,0.6666666666666666
219,9,2,2,0,0,13,0.6923076923076923
220,13,2,2,0,0,17,0.7647058823529411
221,10,2,3,0,0,15,0.6666666666666666
222,11,2,2,0,0,15,0.7333333333333333
223,11,2,3,0,0,16,0.6875
224,10,3,2,0,0,15,0.6666666666666666
225,10,1,3,0,0,14,0.7142857142857143
226,13,2,2,0,0,17,0.7647058823529411
227,13,3,3,0,0,19,0.6842105263157895
228,11,2,2,0,0,15,0.7333333333333333
229,11,2,3,0,0,16,0.6875
230,12,2,2,0,0,16,0.75
231,12,2,2,0,0,16,0.75
232,13,2,2,0,0,17,0.7647058823529411
233,13,2,2,0,0,17,0.7647058823529411
234,11,1,2,0,0,14,0.7857142857142857
235,12,3,2,0,0,17,0.7058823529411765
236,14,2,2,0,0,18,0.7777777777777778
237,13,1,2,0,0,16,0.8125
238,13,2,2,0,0,17,0.7647058823529411
239,10,2,2,0,0,14,0.7142857142857143
240,13,2,2,0,0,17,0.7647058823529411
241,11,2,2,0,0,15,0.7333333333333333
242,10,2,2,0,0,14,0.7142857142857143
243,12,2,2,0,0,16,0.75
244,14,3,2,0,0,19,0.7368421052631579
245,14,2,3,0,0,19,0.7368421052631579
246,13,2,2,0,0,17,0.7647058823529411
247,15,2,2,0,0,19,0.7894736842105263
248,12,2,2,0,0,16,0.75
249,12,2,2,0,0,16,0.75
250,14,2,2,0,0,18,0.7777777777777778
251,10,2,2,0,0,14,0.7142857142857143
252,14,2,2,0,0,18,0.7777777777777778
253,14,2,2,0,0,18,0.7777777777777778
254,14,2,2,0,0,18,0.7777777777777778
255,14,3,2,0,0,19,0.7368421052631579
256,14,1,2,0,0,17,0.8235294117647058
257,12,2,2,0,0,16,0.75
258,14,2,3,0,0,19,0.7368421052631579
259,14,2,2,0,0,18,0.7777777777777778
260,12,2,2,0,0,16,0.75
