frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
226,14,0,3,0,0,17,0.8235294117647058
227,13,0,3,0,0,16,0.8125
228,14,0,3,0,0,17,0.8235294117647058
229,12,0,3,0,0,15,0.8
230,13,0,3,0,0,16,0.8125
231,13,0,3,0,0,16,0.8125
232,12,0,2,0,0,14,0.8571428571428571
233,12,0,3,1,0,16,0.75
234,14,0,3,1,0,18,0.7777777777777778
235,14,0,3,0,0,17,0.8235294117647058
236,13,0,3,0,0,16,0.8125
237,13,0,3,1,0,17,0.7647058823529411
238,14,0,3,0,0,17,0.8235294117647058
239,13,0,3,0,0,16,0.8125
240,13,0,3,0,0,16,0.8125
241,13,0,3,1,0,17,0.7647058823529411
242,12,0,3,0,0,15,0.8
243,13,0,3,0,0,16,0.8125
244,14,0,3,0,0,17,0.8235294117647058
245,14,0,3,0,0,17,0.8235294117647058
246,12,0,2,0,0,14,0.8571428571428571
247,12,0,3,0,0,15,0.8
248,15,0,3,0,0,18,0.8333333333333334
249,14,0,3,0,0,17,0.8235294117647058
250,13,0,3,0,0,16,0.8125
251,13,0,3,0,0,16,0.8125
252,11,0,3,0,0,14,0.7857142857142857
253,14,0,3,1,0,18,0.7777777777777778
254,13,0,3,1,0,17,0.7647058823529411
255,14,0,3,0,0,17,0.8235294117647058
256,14,0,3,0,0,17,0.8235294117647058
257,15,0,3,1,0,19,0.7894736842105263
258,15,0,3,1,0,19,0.7894736842105263
259,14,0,3,0,0,17,0.8235294117647058
260,14,0,3,1,0,18,0.7777777777777778
261,13,0,3,0,0,16,0.8125
262,14,0,3,0,0,17,0.8235294117647058
263,13,0,3,0,0,16,0.8125
264,11,0,3,0,0,14,0.7857142857142857
265,12,0,3,1,0,16,0.75
266,14,0,3,1,0,18,0.7777777777777778
267,11,0,3,1,0,15,0.7333333333333333
268,8,0,3,0,0,11,0.7272727272727273
269,13,0,3,0,0,16,0.8125
270,10,0,3,0,0,13,0.7692307692307693
271,11,0,3,0,0,14,0.7857142857142857
272,10,0,3,0,0,13,0.7692307692307693
273,9,0,3,0,0,12,0.75
274,12,0,3,0,0,15,0.8
275,11,0,3,0,0,14,0.7857142857142857
276,14,0,3,0,0,17,0.8235294117647058
277,11,0,3,0,0,14,0.7857142857142857
278,14,0,3,1,0,18,0.7777777777777778
279,13,0,2,0,0,15,0.8666666666666667
280,12,0,2,1,0,15,0.8
281,12,0,3,0,0,15,0.8
282,15,0,2,0,0,17,0.8823529411764706
283,14,0,3,0,0,17,0.8235294117647058
284,14,0,3,0,0,17,0.8235294117647058
285,15,0,3,1,0,19,0.7894736842105263
286,10,0,3,0,0,13,0.7692307692307693
287,14,0,3,0,0,17,0.8235294117647058
288,11,0,3,0,0,14,0.7857142857142857
289,16,0,2,0,0,18,0.8888888888888888
290,14,0,3,0,0,17,0.8235294117647058
291,12,0,3,0,0,15,0.8
292,14,0,3,0,0,17,0.8235294117647058
293,11,0,3,0,0,14,0.7857142857142857
294,12,0,3,1,0,16,0.75
295,9,0,3,0,0,12,0.75
296,13,0,3,1,0,17,0.7647058823529411
297,13,0,2,0,0,15,0.8666666666666667
298,11,0,2,0,0,13,0.8461538461538461
299,10,0,2,1,0,13,0.7692307692307693
300,14,0,3,0,0,17,0.8235294117647058
301,13,0,3,1,0,17,0.7647058823529411
302,12,0,2,1,0,15,0.8
303,13,0,3,0,0,16,0.8125
304,14,0,2,0,0,16,0.875
305,9,0,3,0,0,12,0.75
306,11,0,3,0,0,14,0.7857142857142857
307,13,0,3,1,0,17,0.7647058823529411
308,10,0,3,0,0,13,0.7692307692307693
309,10,0,3,0,0,13,0.7692307692307693
310,13,0,3,1,0,17,0.7647058823529411
311,9,1,3,0,0,13,0.6923076923076923
312,10,0,3,0,0,13,0.7692307692307693
313,12,0,3,0,0,15,0.8
314,12,0,3,0,0,15,0.8
315,10,0,3,0,0,13,0.7692307692307693
316,13,0,2,1,0,16,0.8125
317,14,0,3,0,0,17,0.8235294117647058
318,16,0,3,0,0,19,0.8421052631578947
319,13,0,3,0,0,16,0.8125
320,12,0,3,0,0,15,0.8
321,12,0,3,0,0,15,0.8
322,13,0,3,0,0,16,0.8125
323,11,0,3,0,0,14,0.7857142857142857
324,10,0,3,0,0,13,0.7692307692307693
325,12,0,3,1,0,16,0.75
326,11,0,3,0,0,14,0.7857142857142857
327,13,0,3,1,0,17,0.7647058823529411
328,12,0,3,1,0,16,0.75
329,12,0,3,0,0,15,0.8
330,12,0,3,0,0,15,0.8
331,15,0,3,0,0,18,0.8333333333333334
332,14,0,3,0,0,17,0.8235294117647058
333,12,0,3,0,0,15,0.8
334,14,0,3,0,0,17,0.8235294117647058
335,13,0,3,0,0,16,0.8125
336,13,0,3,0,0,16,0.8125
337,9,0,3,0,0,12,0.75
338,10,0,3,0,0,13,0.7692307692307693
339,14,0,3,0,0,17,0.8235294117647058
340,10,0,3,0,0,13,0.7692307692307693
341,13,0,3,0,0,16,0.8125
342,13,0,3,1,0,17,0.7647058823529411
343,15,0,2,0,0,17,0.8823529411764706
