seq_id,seq_type,hydration_count_pocket_3A_mean,hydration_count_pocket_3A_std,hydration_count_pocket_3A_min,hydration_count_pocket_3A_max,hydration_count_pocket_3A_early20_mean,hydration_count_pocket_3A_late20_mean,hydration_count_pocket_3A_drift20,hydration_count_pocket_3A_slope,hydration_count_pocket_3A_slope_per_ns,hydration_count_pocket_4A_mean,hydration_count_pocket_4A_std,hydration_count_pocket_4A_min,hydration_count_pocket_4A_max,hydration_count_pocket_4A_early20_mean,hydration_count_pocket_4A_late20_mean,hydration_count_pocket_4A_drift20,hydration_count_pocket_4A_slope,hydration_count_pocket_4A_slope_per_ns,hydration_count_pocket_5A_mean,hydration_count_pocket_5A_std,hydration_count_pocket_5A_min,hydration_count_pocket_5A_max,hydration_count_pocket_5A_early20_mean,hydration_count_pocket_5A_late20_mean,hydration_count_pocket_5A_drift20,hydration_count_pocket_5A_slope,hydration_count_pocket_5A_slope_per_ns,hydration_count_pocket_6A_mean,hydration_count_pocket_6A_std,hydration_count_pocket_6A_min,hydration_count_pocket_6A_max,hydration_count_pocket_6A_early20_mean,hydration_count_pocket_6A_late20_mean,hydration_count_pocket_6A_drift20,hydration_count_pocket_6A_slope,hydration_count_pocket_6A_slope_per_ns,hydration_count_pocket_8A_mean,hydration_count_pocket_8A_std,hydration_count_pocket_8A_min,hydration_count_pocket_8A_max,hydration_count_pocket_8A_early20_mean,hydration_count_pocket_8A_late20_mean,hydration_count_pocket_8A_drift20,hydration_count_pocket_8A_slope,hydration_count_pocket_8A_slope_per_ns,n_frames
pair_0876_nb,False Positive,19.815810920945395,2.904675890322153,11.0,28.0,20.624489795918368,18.081632653061224,-2.5428571428571445,-3.180650350819906,-0.006918217185035141,74.25427872860635,6.2240604359411895,55.0,101.0,74.39591836734694,72.51428571428572,-1.8816326530612173,-2.5025763959128082,-0.005443341807314427,123.08068459657702,7.452266586880716,103.0,153.0,122.75510204081633,122.31836734693877,-0.43673469387755404,-0.5094175832052442,-0.001108031719859149,182.63325183374084,9.64288858089336,155.0,226.0,180.9265306122449,182.0448979591837,1.1183673469387827,1.8719766173156098,0.004071727280729982,380.64384678076607,14.62766247244093,340.0,444.0,374.3142857142857,381.1265306122449,6.812244897959204,10.861886065162516,0.023625635813295284,1227
pair_0878_nb,False Positive,19.687856560717197,2.903423640601021,10.0,32.0,20.60816326530612,18.93469387755102,-1.6734693877551017,-1.4755142836663666,-0.003209383977523364,73.18174409127954,6.519513125983673,48.0,94.0,73.85306122448979,70.11020408163266,-3.742857142857133,-4.873943757317043,-0.010601291478666765,119.35778321108394,7.864683481716921,96.0,150.0,119.02857142857142,115.62448979591836,-3.4040816326530603,-5.258205044479664,-0.011437096344708334,175.2273838630807,9.906801229293965,148.0,212.0,174.934693877551,170.18367346938774,-4.751020408163271,-7.281874437533348,-0.01583876984781588,364.321108394458,15.240465462856374,319.0,425.0,365.0448979591837,355.48979591836735,-9.555102040816337,-14.175863908954074,-0.030833852983042996,1227
pair_0883_nb,False Positive,21.555827220863897,3.377731118737794,11.0,31.0,18.489795918367346,22.922448979591838,4.432653061224492,4.851580481511273,0.010552649225690646,77.119804400978,8.560984486696839,54.0,108.0,67.5265306122449,75.88571428571429,8.359183673469389,6.925184966909044,0.015062936306490575,126.55582722086389,10.595355267666157,96.0,167.0,113.93469387755103,125.42857142857143,11.493877551020404,9.326656738051815,0.020286365933772296,186.120619396903,12.519264644075921,153.0,230.0,173.065306122449,183.6122448979592,10.546938775510199,6.586104186742902,0.014325403342562066,384.3512632436838,19.346697574603585,323.0,453.0,362.0244897959184,380.47755102040816,18.453061224489772,13.228705908587731,0.028773694200299547,1227
pair_0891_nb,False Positive,20.383048084759576,3.0741935817059334,11.0,32.0,19.110204081632652,22.33469387755102,3.2244897959183696,4.1553164546880845,0.009038208710577674,76.60961695191524,7.0351316866412805,56.0,98.0,71.87346938775511,82.98775510204082,11.114285714285714,13.48419518488726,0.029329407688716187,124.08801955990221,8.797017993656118,102.0,152.0,117.78367346938775,133.11428571428573,15.330612244897978,19.417607097632256,0.04223514322486626,181.88182559087204,11.276543971314155,150.0,221.0,174.534693877551,193.50204081632654,18.967346938775535,24.468139499693375,0.053220531810099794,379.6242868785656,15.283567842861505,338.0,436.0,373.3673469387755,394.0857142857143,20.718367346938805,28.14876994018938,0.06122625326849243,1227
pair_0908_nb,False Positive,23.293398533007334,2.8835560157449986,13.0,34.0,23.257142857142856,23.587755102040816,0.33061224489796004,0.8925638922293987,0.0019414114023477945,83.06275468622657,5.682740127965474,65.0,103.0,84.04489795918367,82.43265306122449,-1.6122448979591866,-0.305050054554288,-0.0006635128973448374,134.66259168704156,6.646157100468185,114.0,160.0,136.44489795918366,133.48979591836735,-2.955102040816314,-1.2633976569530807,-0.002748010129316113,197.93724531377345,8.189989710006271,173.0,230.0,200.22857142857143,196.74693877551022,-3.4816326530612116,-1.105954779672354,-0.002405556888901266,401.6161369193154,12.824252457405755,359.0,450.0,404.7755102040816,401.6204081632653,-3.1551020408163026,0.367026910793785,0.0007983184574089918,1227
pair_0932_nb,False Positive,19.54441727791361,2.693880483725655,11.0,28.0,19.420408163265307,20.26530612244898,0.8448979591836725,1.1473602892571866,0.002495617812413672,69.84433577832111,6.2176804542515045,48.0,95.0,69.51020408163265,73.61632653061224,4.1061224489795904,5.4560658792797225,0.01186746248891729,114.32762836185819,7.776749110693411,93.0,143.0,114.61224489795919,118.97142857142858,4.3591836734693885,6.530291566783204,0.014204005582997734,167.7644661776691,9.503524449185813,139.0,201.0,168.98367346938775,172.38367346938776,3.4000000000000057,5.738481877623185,0.012481744160137432,352.9046454767726,14.215762098107069,311.0,411.0,354.2244897959184,359.2408163265306,5.0163265306122184,9.839379435024648,0.02140158659059195,1227
pair_0940_nb,False Positive,21.93072534637327,3.0165411485288094,12.0,31.0,19.942857142857143,22.56326530612245,2.6204081632653065,3.92863343500872,0.008545151571525222,72.01303993480033,5.785333405158009,55.0,93.0,69.81224489795919,77.2408163265306,7.428571428571416,8.573504933778263,0.018648189089240375,117.98044009779952,7.298810933645818,98.0,142.0,114.82040816326531,125.44489795918368,10.624489795918365,11.690537817669213,0.025428032229840605,173.2127139364303,9.481139071600087,146.0,204.0,169.14285714285714,182.86530612244897,13.722448979591832,16.04486990594363,0.03489911888187847,362.91361043194786,14.621239273810769,321.0,410.0,354.7755102040816,377.9387755102041,23.16326530612247,28.907950590540203,0.06287754342694991,1227
pair_0974_nb,False Positive,20.15077424612877,2.7838612148639195,11.0,29.0,20.612244897959183,21.053061224489795,0.4408163265306122,0.4126454449160979,0.0008975431102035839,67.66422167889161,6.121671747244646,48.0,90.0,71.51428571428572,69.08163265306122,-2.4326530612244994,-3.473579000183174,-0.007555364872611579,113.00651996740017,7.189140356893667,92.0,143.0,116.5061224489796,115.12244897959184,-1.3836734693877588,-2.795130731186734,-0.006079675326126665,171.90220048899755,8.548832071995273,146.0,204.0,175.40816326530611,174.11836734693878,-1.2897959183673322,-3.080748309613498,-0.006700920738691683,370.75631621841893,13.18874759794763,320.0,425.0,375.71836734693875,374.7142857142857,-1.0040816326530262,-2.2352205665681777,-0.004861817436798643,1227
pair_0977_nb,False Positive,20.496332518337407,2.6632109071662575,11.0,29.0,20.081632653061224,20.624489795918368,0.5428571428571445,0.6727618804902714,0.0014633211103649197,73.79625101874491,5.614994969207609,55.0,92.0,73.59183673469387,74.91428571428571,1.3224489795918402,2.167756425061523,0.004715076509106077,119.60717196414018,6.609657852324019,100.0,145.0,120.58367346938776,120.31020408163265,-0.27346938775511376,-0.5581261995970155,-0.0012139775956433174,176.400162999185,8.444966381587626,145.0,212.0,177.8734693877551,177.16734693877552,-0.7061224489795848,-1.4387438974857247,-0.0031294048884953217,366.22249388753056,12.805874873289115,328.0,426.0,366.2448979591837,371.46530612244896,5.22040816326529,5.715234583436206,0.012431179083058623,1227
pair_1011_nb,False Positive,23.290953545232274,2.8492595564193244,15.0,32.0,24.06122448979592,23.175510204081633,-0.8857142857142861,-0.7085526787349786,-0.001541169502414307,77.36593317033415,5.750071471617038,57.0,98.0,78.26530612244898,76.79591836734694,-1.4693877551020336,-1.8695077371518674,-0.004066357231434189,126.32273838630807,6.626623563512845,107.0,148.0,126.56326530612245,125.21224489795918,-1.351020408163265,-2.2751766045730033,-0.004948725621692231,183.31132844335778,8.372981761691083,156.0,209.0,184.534693877551,181.61632653061224,-2.9183673469387656,-4.055103812428821,-0.00882023667738732,372.920130399348,12.64653870196467,336.0,412.0,374.8,368.0285714285714,-6.771428571428601,-10.79363347482937,-0.023477179934376004,1227
pair_1023_nb,False Positive,21.533007334963326,2.9910779039764344,11.0,32.0,21.23265306122449,21.306122448979593,0.07346938775510381,0.41349760677906755,0.0008993966433476177,76.59250203748981,6.169188300405141,59.0,98.0,78.81224489795919,74.52244897959184,-4.289795918367346,-5.681355176286009,-0.012357488148528571,123.85004074979625,7.93578586072944,98.0,155.0,129.5183673469388,119.60408163265306,-9.914285714285725,-11.928521937194873,-0.02594567033647607,184.29665851670742,10.084969744692337,154.0,216.0,190.39591836734695,177.6530612244898,-12.742857142857162,-15.944362590890625,-0.03468050590732052,378.63895680521597,14.558066233991273,339.0,425.0,386.7142857142857,368.35510204081635,-18.359183673469374,-21.96604891568376,-0.047778246689904866,1227
pair_1102_nb,False Positive,22.884270578647108,3.3164486487670257,11.0,34.0,21.787755102040816,22.816326530612244,1.0285714285714285,0.8943080366031392,0.0019452050823341805,89.23308883455583,8.823698206268345,60.0,116.0,80.55102040816327,89.29795918367347,8.746938775510202,8.98765559918129,0.01954900619724043,145.68704156479217,12.832944054497077,106.0,183.0,129.70612244897958,148.38367346938776,18.677551020408174,20.72980894053183,0.0450893071028425,211.7726161369193,16.894503668324276,160.0,273.0,189.9673469387755,217.0857142857143,27.118367346938783,30.830810031617574,0.06705994569139226,423.8524857375713,25.409639827919577,347.0,517.0,388.51836734693876,433.85714285714283,45.33877551020407,52.28829352595908,0.11373201419458201,1227
pair_1313_nb,False Positive,19.798696006519968,2.7871047091613197,12.0,29.0,19.8,19.706122448979592,-0.09387755102040884,-1.3904494158310958,-0.003024359795173673,68.11002444987776,5.5855316281518235,53.0,94.0,68.3265306122449,69.65714285714286,1.3306122448979636,0.9838646735105072,0.0021399992898542878,112.05297473512633,6.849146232150846,93.0,138.0,112.2,115.11428571428571,2.914285714285711,2.0087127577391435,0.0043691413980187985,167.65036674816625,8.484369219652681,143.0,207.0,168.6122448979592,171.0081632653061,2.3959183673469227,1.0985640674402513,0.002389481386493201,353.92257538712306,12.922174564924068,311.0,402.0,358.64489795918365,357.9510204081633,-0.6938775510203641,-2.3818959406831617,-0.005180850333187956,1227
pair_1397_nb,False Positive,19.69519152404238,2.8433713975910417,11.0,30.0,17.914285714285715,19.583673469387755,1.66938775510204,1.226045889314528,0.0026667664802926105,69.7082314588427,5.5294681315346645,51.0,85.0,69.79591836734694,68.14285714285714,-1.6530612244898037,-2.769828691573156,-0.006024640982214582,115.0562347188264,6.299190760849015,95.0,137.0,115.38775510204081,112.73877551020408,-2.648979591836735,-4.253036324394926,-0.009250758726253238,169.79299103504482,8.296237878481424,139.0,202.0,171.22040816326532,166.31428571428572,-4.906122448979602,-7.289902280130288,-0.01585623116939705,357.22330888345556,12.499415254976007,321.0,401.0,360.6612244897959,352.0040816326531,-8.657142857142844,-13.607567515908343,-0.029597754248849042,1227
pair_1654_nb,False Positive,19.319478402607988,3.007836066767233,10.0,29.0,16.742857142857144,20.253061224489795,3.5102040816326507,4.924906222374424,0.010712139689775803,65.62021189894051,5.85348263521844,46.0,88.0,61.36734693877551,67.72244897959183,6.35510204081632,9.15264050715577,0.019907864072116952,109.70334148329259,7.178707099140868,87.0,137.0,103.16734693877551,112.86938775510204,9.70204081632653,13.074353113576446,0.028437962182874255,165.79462102689487,8.84643249958218,138.0,190.0,157.80408163265307,169.465306122449,11.661224489795927,15.634040282567318,0.03400552535631825,353.4506927465363,11.682702923761342,318.0,391.0,344.134693877551,355.9142857142857,11.77959183673471,15.900958084786128,0.03458609697615254,1227
pair_1656_nb,False Positive,19.952730236348817,2.709104808239781,12.0,31.0,19.8,20.42448979591837,0.6244897959183682,0.27238119509728176,0.0005924550192436798,68.7041564792176,5.398663301759696,54.0,84.0,69.06938775510204,70.7591836734694,1.689795918367352,1.6314041556828045,0.003548459283703762,115.0480847595762,6.380630006679541,96.0,138.0,115.67755102040816,118.33469387755102,2.6571428571428584,2.2722378407651935,0.004942333530756266,174.07090464547676,8.295816017927077,144.0,202.0,173.6,179.0204081632653,5.420408163265307,5.076606962242058,0.011042103234893007,367.77261613691934,12.87294693364653,321.0,411.0,369.2938775510204,376.34285714285716,7.048979591836769,6.132244371351434,0.013338215054598004,1227
pair_1658_nb,False Positive,18.97962510187449,2.6759958999745144,10.0,26.0,18.040816326530614,20.089795918367347,2.0489795918367335,2.4508812309358645,0.0053308999041563115,67.78321108394458,6.156895548413533,52.0,87.0,70.40816326530613,67.73877551020408,-2.6693877551020506,-5.293780811226237,-0.011514477022786813,112.87286063569682,8.810333557325485,87.0,143.0,119.31020408163265,111.04081632653062,-8.26938775510203,-13.526691780221878,-0.029421841827562547,169.03259983700082,11.4230602210524,142.0,210.0,178.15102040816328,166.63673469387754,-11.514285714285734,-17.353782563334732,-0.037746128468373545,356.91361043194786,17.528341067868144,312.0,414.0,372.33061224489796,351.5469387755102,-20.783673469387736,-28.8695395936701,-0.06279399585355104,1227
pair_1671_nb,False Positive,21.67155664221679,3.2869599025278493,11.0,34.0,20.76734693877551,22.693877551020407,1.9265306122448962,1.2094884639583314,0.0026307525045314445,75.9160554197229,7.483334034423914,51.0,105.0,69.63265306122449,78.06938775510204,8.436734693877554,8.345826397903844,0.01815296660772994,124.92746536267319,9.997087775510503,94.0,151.0,114.39183673469388,128.63673469387754,14.24489795918366,15.25928020197032,0.03319038651869565,183.41809290953546,12.835887138994115,148.0,220.0,170.77551020408163,188.20408163265307,17.428571428571445,19.604517254286698,0.042641690602037395,376.51018744906276,20.071847774183556,325.0,441.0,356.55918367346936,384.75102040816324,28.19183673469388,31.589393372251365,0.06870993664437494,1227
pair_1679_nb,False Positive,23.24368378158109,3.1137283826890236,15.0,35.0,24.383673469387755,23.69795918367347,-0.6857142857142868,-1.202249070187873,-0.002615006134176995,83.66259168704157,7.129167618731517,62.0,113.0,81.59183673469387,84.90612244897959,3.3142857142857167,2.9071780699728422,0.006323388950457516,135.98451507742462,9.445882652906423,110.0,172.0,132.9469387755102,139.39183673469387,6.444897959183663,5.593431185938534,0.012166245102639554,198.0880195599022,11.706562146947793,163.0,248.0,194.5142857142857,201.8204081632653,7.3061224489796075,5.463934439285455,0.011884577355705184,405.3439282803586,17.80160662020552,358.0,471.0,400.2530612244898,411.1918367346939,10.938775510204096,7.284112357939835,0.015843637537661416,1227
pair_1709_nb,False Positive,17.598207008964955,2.5545261707696962,9.0,25.0,18.408163265306122,17.918367346938776,-0.4897959183673457,-0.7725444597532705,-0.0016803577156134233,65.1157294213529,5.447502019979023,47.0,86.0,62.84897959183674,66.56734693877551,3.718367346938777,3.04420091906055,0.006621426686374227,110.97718011409943,6.825294596350558,88.0,136.0,105.3265306122449,113.36734693877551,8.040816326530617,7.493497288213878,0.016299069686163972,168.48573757131214,8.942289863864334,141.0,198.0,160.56326530612245,170.68163265306123,10.118367346938783,8.866210587513832,0.019284851740106225,361.56071719641403,14.673080390878596,314.0,409.0,346.46122448979594,367.9183673469388,21.457142857142856,20.433025652461318,0.04444377520926876,1227
pair_1710_nb,False Positive,20.385493072534636,3.0226881520899465,9.0,32.0,19.89387755102041,19.66938775510204,-0.2244897959183696,-0.981626753104019,-0.002135131600008742,69.61450692746536,5.95573605812441,54.0,92.0,68.59183673469387,69.24897959183673,0.6571428571428584,-0.2347028981467461,-0.0005105011378939571,115.16951915240423,6.87060165396372,95.0,138.0,112.79591836734694,115.13061224489796,2.334693877551018,2.510819270007884,0.005461270842866524,171.8916055419723,8.654397788969296,147.0,204.0,168.89795918367346,173.16326530612244,4.265306122448976,4.495416643437956,0.009777958985183154,359.7318663406683,13.18351394568441,321.0,401.0,358.22857142857146,360.2,1.9714285714285325,4.709611907966519,0.010243854068442674,1227
pair_1737_nb,False Positive,19.56560717196414,2.6611804745371503,11.0,29.0,18.86938775510204,19.118367346938776,0.24897959183673635,-0.09384133861089637,-0.00020411384145926386,71.69111654441728,5.65800189721557,53.0,91.0,68.36326530612244,74.13877551020408,5.775510204081641,6.773022307526898,0.014731968042472864,117.78647106764465,6.744737779160552,96.0,140.0,114.01632653061225,121.6734693877551,7.657142857142858,8.964288843050898,0.01949818127906666,172.19478402607987,8.366524607016347,144.0,201.0,168.29795918367347,176.69387755102042,8.395918367346951,9.441603019997935,0.020536385035340794,363.719641401793,13.0832565825712,319.0,404.0,357.2122448979592,372.8734693877551,15.661224489795927,17.85258396183588,0.03883106897626077,1227
pair_1758_nb,False Positive,28.612876935615322,3.3946019453079095,19.0,39.0,28.485714285714284,28.677551020408163,0.1918367346938794,1.8254899930712072,0.003970614449312031,83.25264873675631,8.734221022138964,58.0,121.0,85.57959183673469,83.20408163265306,-2.3755102040816354,1.8276084515342848,0.00397522229806262,132.71312143439283,12.073768732158225,102.0,191.0,136.64897959183673,131.88163265306122,-4.767346938775518,2.012591288835086,0.004377577572235099,193.76609616951916,15.15246797515516,151.0,265.0,199.32244897959183,191.67755102040817,-7.644897959183652,0.6409770394144848,0.0013941860563664685,390.11083944580275,22.59225270986527,335.0,490.0,396.9510204081633,385.9714285714286,-10.979591836734699,0.5887482777569801,0.0012805835296508484,1227
pair_1784_nb,False Positive,20.969845150774248,3.332667122166698,9.0,32.0,17.49795918367347,22.979591836734695,5.481632653061226,6.432730979667578,0.013991802022115448,71.92909535452323,7.365464429062244,49.0,94.0,62.78775510204082,74.95102040816326,12.16326530612244,13.967195750340466,0.030379979881110315,119.52322738386309,8.887235611885014,94.0,144.0,107.89387755102041,123.78367346938775,15.88979591836734,18.23524445895685,0.039663391971629915,177.93643031784842,10.992589990085692,137.0,207.0,163.5673469387755,183.28979591836736,19.72244897959186,22.89755740146381,0.04980436628920893,374.00977995110026,17.15497895322416,318.0,429.0,353.1510204081633,381.51428571428573,28.363265306122457,33.13202933985329,0.07206531667178533,1227
pair_1785_nb,False Positive,18.594132029339853,2.8154130663180665,10.0,29.0,19.844897959183672,17.6,-2.244897959183671,-2.6827568630886507,-0.005835251469469597,76.58190709046455,6.1591576346830035,60.0,97.0,75.91428571428571,79.20816326530613,3.2938775510204152,2.7588222645205986,0.006000700955999127,126.67807660961695,7.906330201949867,104.0,156.0,126.17959183673469,131.07755102040815,4.897959183673464,3.171690705064388,0.006898729102913303,187.60065199674003,10.173327523083765,159.0,228.0,186.8,191.97142857142856,5.1714285714285495,1.7725683521419557,0.003855504844245684,392.7082314588427,15.458690301484708,355.0,471.0,389.71020408163264,400.1061224489796,10.395918367346951,7.166346774129323,0.015587486186251923,1227
pair_1792_nb,False Positive,24.009779951100246,3.2212470364621044,15.0,36.0,26.012244897959185,23.318367346938775,-2.6938775510204103,-3.3461847837340617,-0.007278270328948476,81.82314588427057,6.592370603099603,63.0,106.0,84.55102040816327,82.86938775510204,-1.6816326530612287,-2.8359468951840916,-0.006168454366903951,130.89242053789732,7.674394576760201,109.0,159.0,133.0081632653061,132.95102040816326,-0.057142857142849834,-1.7528093467024521,-0.0038125271271396447,191.46373268133658,9.58397603617815,161.0,224.0,193.4816326530612,195.4,1.918367346938794,0.5888279190525861,0.0012807567570474966,387.3528932355338,13.509096130506103,344.0,435.0,387.0367346938776,392.4530612244898,5.416326530612196,4.481861694926053,0.009748475682275262,1227
pair_1835_nb,False Positive,21.76120619396903,2.872888958110634,12.0,32.0,21.816326530612244,20.346938775510203,-1.4693877551020407,-1.3884344910523012,-0.0030199771420387177,79.7718011409943,6.519240179492723,58.0,99.0,81.29795918367347,74.11836734693877,-7.179591836734701,-7.916854487388802,-0.017219911881215442,127.4841075794621,8.248110603226898,102.0,149.0,130.6734693877551,119.52244897959184,-11.151020408163248,-11.779019297085929,-0.02562048786750609,185.2876935615322,10.960232039851308,138.0,215.0,190.25714285714287,174.19591836734693,-16.061224489795933,-17.39931349203189,-0.037845162571031835,387.81010594947026,15.761485112362031,336.0,432.0,394.5795918367347,372.43265306122447,-22.14693877551025,-22.016230896044213,-0.04788739727252683,1227
pair_1847_nb,False Positive,26.11165444172779,3.3758941393359305,16.0,37.0,25.82857142857143,25.13877551020408,-0.6897959183673485,-1.6829400380685402,-0.0036605547320686022,89.92991035044825,8.311183552154453,64.0,117.0,86.24489795918367,96.68979591836735,10.444897959183677,9.789093920979909,0.021292210812354342,144.5688671556642,11.857787125158714,111.0,190.0,139.18775510204082,155.31020408163266,16.122448979591837,13.815893216950853,0.030050882472976277,209.83374083129584,14.687399672919147,167.0,265.0,204.9591836734694,220.99591836734695,16.03673469387755,13.459355064788204,0.029275378063704595,423.66503667481663,21.051133657326833,362.0,499.0,417.8816326530612,438.1591836734694,20.27755102040817,20.28675644895391,0.04412562577260229,1227
pair_1914_nb,False Positive,23.381418092909534,3.1133825729015734,12.0,33.0,22.82857142857143,23.244897959183675,0.41632653061224545,-0.10460884177663837,-0.00022753418548480223,75.92665036674816,5.814113069492806,59.0,94.0,73.12653061224489,75.62040816326531,2.493877551020418,3.5281173594132027,0.007673990993829694,122.86308068459658,7.190333406933399,102.0,147.0,119.04081632653062,123.40408163265306,4.363265306122443,7.19268415058576,0.015644772486320305,180.4759576202119,8.751017672792827,157.0,211.0,177.0938775510204,179.5387755102041,2.4448979591836917,5.300176007263286,0.011528387182736894,372.16951915240423,13.249432643549593,324.0,419.0,370.6,366.3795918367347,-4.220408163265347,-2.921298471683539,-0.006354102167881536,1227
pair_1922_nb,False Positive,19.316218418907905,2.848140595555051,11.0,28.0,16.76326530612245,19.897959183673468,3.134693877551019,3.879638109952772,0.008438582077113153,64.14425427872861,5.21059879930539,47.0,80.0,60.25714285714286,65.34285714285714,5.085714285714282,6.376727220598421,0.013869988516799183,107.73105134474328,6.221348144357864,87.0,123.0,102.81224489795919,109.73469387755102,6.9224489795918345,8.39678089883166,0.018263797496099316,163.44987775061125,7.7417394250199605,139.0,189.0,157.05714285714285,164.934693877551,7.877551020408163,9.348128031346821,0.020333068039906067,346.46128769356153,12.269352465178732,306.0,382.0,338.16326530612247,350.0163265306122,11.85306122448975,15.969943375038817,0.03473614654712087,1227
pair_1938_nb,False Positive,19.838630806845966,2.616487267936272,11.0,29.0,19.281632653061223,20.228571428571428,0.9469387755102048,1.5762684867357413,0.0034285339570108587,74.66585167074165,5.302503536355214,56.0,97.0,76.07755102040817,75.7673469387755,-0.3102040816326621,0.6759156757962135,0.0014701809152718093,123.47025264873676,6.412578321928288,104.0,149.0,125.75510204081633,125.65306122448979,-0.10204081632653583,1.9200799598607874,0.004176356628299702,182.93887530562347,8.125463595221076,152.0,214.0,184.69795918367348,186.66938775510204,1.9714285714285609,3.6393364287250187,0.0079159030532355,375.23960880195597,11.903906032058101,341.0,414.0,374.8938775510204,380.8816326530612,5.987755102040808,11.105046868902459,0.02415453370071226,1227
pair_1961_nb,False Positive,22.013854930725348,3.010002946733791,13.0,33.0,22.76734693877551,21.146938775510204,-1.6204081632653065,-2.6626554000780476,-0.005791528874558016,79.68133659331703,6.552054905019644,60.0,106.0,77.06938775510204,78.16734693877551,1.097959183673467,-0.8521618629691848,-0.00185353314403303,127.87123064384679,7.948164096409034,99.0,155.0,122.28163265306122,126.53469387755102,4.253061224489798,1.9937242659063579,0.004336540001971413,186.69682151589242,9.753156244360316,151.0,224.0,178.58367346938775,185.85714285714286,7.273469387755114,5.613883070649798,0.012210729898096342,385.33088834555826,16.694670670462305,321.0,439.0,365.0448979591837,389.0367346938776,23.99183673469389,23.629062701592044,0.051395459927334464,1227
pair_0008_low_pkt,Low Confidence,29.667481662591687,3.2757453121248967,20.0,42.0,30.816326530612244,29.8734693877551,-0.9428571428571431,-0.05971504344432563,-0.00012988590199962288,88.58516707416463,7.543184558596233,62.0,115.0,91.26122448979592,86.75510204081633,-4.506122448979596,-2.06325111696917,-0.004487767519236914,141.5810920945395,8.971324476687332,117.0,175.0,144.22857142857143,139.82448979591837,-4.40408163265306,-0.969107141434981,-0.0021079002532571594,203.05134474327627,11.170084818396958,167.0,244.0,207.88163265306122,199.5265306122449,-8.35510204081632,-4.915620047306935,-0.010691941375327738,399.8239608801956,16.64378157138649,356.0,457.0,406.9102040816326,394.19591836734696,-12.714285714285666,-7.463719407787316,-0.01623429996256079,1227
pair_0393_low_pkt,Low Confidence,22.23390383048085,3.540413966173464,12.0,33.0,21.824489795918367,20.53469387755102,-1.2897959183673464,-3.019265229406753,-0.006567189188486682,78.8679706601467,6.566356872805975,56.0,105.0,75.46938775510205,76.40408163265306,0.9346938775510125,0.2511567898186546,0.0005462899180394907,130.37082314588426,7.495517566720093,110.0,152.0,125.40816326530613,127.89795918367346,2.489795918367335,2.4766690824526374,0.0053869909351878945,191.4083129584352,8.940372757500176,163.0,223.0,185.79591836734693,188.91020408163266,3.114285714285728,4.621265818752337,0.010051692917351486,393.66911165444174,12.810309982007816,353.0,431.0,385.0408163265306,391.62857142857143,6.5877551020408305,9.966279875441012,0.02167760712439589,1227
pair_0482_low_pkt,Low Confidence,28.636511817440912,3.527038911112861,17.0,40.0,27.26938775510204,30.10612244897959,2.836734693877549,3.994759602749219,0.008688982278954252,87.44009779951101,8.072630124169546,62.0,116.0,83.39591836734694,84.7265306122449,1.3306122448979636,2.48081839395363,0.0053960160825527615,139.68215158924207,10.106202115831374,104.0,168.0,135.40408163265306,135.84489795918367,0.44081632653060865,1.2717838853802519,0.002766250974182158,201.51833740831296,12.925664765253929,167.0,239.0,197.37551020408162,194.9061224489796,-2.4693877551020194,-1.5866935323303806,-0.0034512094232308646,409.7424612876936,19.73526123661281,355.0,467.0,404.77142857142854,395.9510204081633,-8.820408163265256,-7.966789579732879,-0.01732852545890785,1227
pair_0482_nb,False Positive,28.961695191524043,3.2312653139186334,20.0,39.0,29.23265306122449,28.1265306122449,-1.1061224489795904,-2.420394542978425,-0.005264588456723057,91.2599837000815,7.079940854973419,68.0,120.0,93.51836734693877,88.87755102040816,-4.6408163265306115,-8.315204319743874,-0.0180863606737224,143.5835370823146,8.721171508279363,119.0,188.0,147.0,140.934693877551,-6.0653061224489875,-11.425738473913492,-0.02485206845875692,205.97147514262429,10.34017972435004,178.0,257.0,209.45714285714286,204.10204081632654,-5.35510204081632,-11.371247899460824,-0.02473354627397678,410.61450692746536,15.089050034738717,359.0,471.0,416.52244897959184,410.1510204081633,-6.371428571428567,-11.291829599483922,-0.02456080391404877,1227
pair_1331_low_pkt,Low Confidence,22.182559087204563,3.3620329410510617,11.0,35.0,19.877551020408163,22.387755102040817,2.5102040816326543,3.127808351186254,0.0068032808073654315,82.08883455582722,8.650005160072839,59.0,107.0,73.79591836734694,85.91428571428571,12.118367346938768,16.675899747537095,0.03627166883640478,135.19315403422982,12.348683892729174,106.0,169.0,123.44897959183673,140.92244897959185,17.473469387755117,25.296647897868,0.055022616417331166,198.35370823145885,16.001387741049292,153.0,251.0,183.63673469387754,205.66530612244898,22.02857142857144,32.12545893296591,0.06987593025114937,405.7465362673187,25.86710082866786,340.0,492.0,380.2040816326531,417.9183673469388,37.71428571428572,54.70180706099723,0.11898163580423553,1227
